nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.165,0.034,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.375,80,10,28642,24806,26114,N11,N14,N17,26520.7,1592.2,2.293,0.157,plate_AL_9
0.099,0.034,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.375,80,10,28571,23784,26252,N12,N15,N18,26202.3,1954.6,2.2616,0.1928,plate_AL_9
0.165,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.1,4,50,0.375,80,10,28744,26585,26907,N13,N16,N19,27412,951,2.3809,0.0938,plate_AL_9
0.33,0.068,50,0.078,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,24413,30472,29672,N20,O2,O6,28185.7,2687.6,2.4572,0.2651,plate_AL_9
0.33,0.0204,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,29312,30422,29249,N21,O3,O7,29661,538.7,2.6027,0.0531,plate_AL_9
0.33,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.06,4,50,0.225,80,10,26252,25395,28034,N22,O4,O8,26560.3,1099.2,2.2969,0.1084,plate_AL_9
0.033,0.068,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.225,80,10,22966,24199,27720,N23,O5,O9,24961.7,2014.3,2.1392,0.1987,plate_AL_9
0.33,0.034,50,0.13,10,2,1.5,0.1,9,1.5,0.1,4,50,0.225,80,10,29768,28591,27061,O10,O11,O12,28473.3,1108.3,2.4856,0.1093,plate_AL_9
0.33,0.068,50,0.13,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,28970,30026,27700,O13,O15,O17,28898.7,950.9,2.5275,0.0938,plate_AL_9
0.099,0.068,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.225,80,10,30725,27997,28379,O14,O16,O18,29033.7,1206.1,2.5409,0.119,plate_AL_9
0.33,0.068,50,0.13,10,2,1.5,0.1,9,1.5,0.1,4,50,0.075,80,10,29921,27392,28270,O19,O20,O21,28527.7,1048.4,2.4909,0.1034,plate_AL_9
0.165,0.034,50,0.026,10,2,0.75,0.5,15,0.45,0.02,2,50,0.225,40,10,10487,11050,9945,P2,P9,P16,10494,451.1,0.7122,0.0445,plate_AL_9
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.75,0.02,1.2,50,0.375,40,10,13217,13703,13316,P3,P10,P17,13412,209.7,1,0.0207,plate_AL_9
0.165,0.0204,50,0.078,10,2,0.75,0.5,9,0.15,0.02,0.4,50,0.375,40,10,6732,8203,5565,P4,P11,P18,6833.3,1079.3,0.3511,0.1065,plate_AL_9
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.75,0.02,2,50,0.375,24,10,11446,12021,12241,P5,P12,P19,11902.7,335.2,0.8511,0.0331,plate_AL_9
0.033,0.0068,50,0.026,10,2,1.5,0.1,9,0.75,0.1,4,50,0.075,80,10,31280,34335,23264,P6,P13,P20,29626.3,4668.5,2.5993,0.4605,plate_AL_9
0.165,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,31702,26951,29756,P7,P14,P21,29469.7,1950.1,2.5839,0.1924,plate_AL_9
0.099,0.034,50,0.026,10,2,1.5,0.1,9,1.5,0.1,4,50,0.075,80,10,23681,28123,-1,P8,P15,P22,25902,2221,2.232,0.2191,plate_AL_9
